"I/E",ccc,serial,"tax number",name,area,address,phone,109i,109e,108i,108e,107i,107e,106i,106e,105i,105e
I,8471,576,"03707901",台灣中油股份有限公司,高雄市,高雄市楠梓區左楠路２號,"02-8789-8989",A,A,A,A,A,A,A,A,A,A
I,8471,577,"70800032",英屬維京群島商奎艾特股份有限公司台灣分公司,臺北市,臺北市內湖區基湖路１０巷５７號８樓,"02-87975000",L,L,L,L,L,L,L,K,L,K
I,8471,578,"24836661",創宇國際有限公司,臺中市,臺中市西屯區寶慶街１８巷２５號１２樓　,"04-27073380",K,M,K,M,J,M,K,M,L,M
I,8471,579,"36545934",啟新生物科技有限公司,新北市,新北市新莊區五工五路２１號３樓,"02-22981823",K,L,J,L,J,L,K,L,J,L
I,8471,580,"24975537",新鐸品牌行銷顧問股份有限公司,臺北市,臺北市信義區松德路６５號１２樓,"02-27599762",M,M,L,L,L,M,L,M,M,M
I,8471,581,"54218027",新月映像股份有限公司,高雄市,高雄市苓雅區五福一路６７號４樓,"",L,M,L,M,L,L,L,L,L,L
I,8471,582,"24633259",睿冠貿易有限公司,桃園市,桃園市龜山區文化七路１８２巷６弄８號６樓,"03-3184653",L,L,L,J,L,K,L,K,L,K
I,8471,583,"16585465",晶王股份有限公司,臺北市,臺北市大安區忠孝東路四段１７８之１號１１樓,"02-27739595",L,L,L,L,L,K,L,K,L,L
I,8471,584,"25057697",明達醫學科技股份有限公司,桃園市,桃園市桃園區中信里中山路９５６巷１１６號,"03-360-7711",J,H,F,A,E,A,F,A,F,A
I,8471,585,"04695235",台灣國際造船股份有限公司,高雄巿,高雄巿小港區中鋼路３號,"07-8010111",A,L,A,A,A,A,A,A,A,A
I,8471,586,"25061432",程泰科技股份有限公司,新北市,新北市樹林區學成路６３７號３樓,"02-26686677",L,L,L,L,L,L,L,K,M,L
I,8471,587,"43693544",世聯倉運股份有限公司,桃園市,桃園市楊梅區青山里獅一路７號２樓,"03-4964666",A,K,A,J,A,A,A,H,A,I
I,8471,588,"23219346",為升電裝工業股份有限公司,彰化縣,彰化縣福興鄉彰鹿路６段５４６巷６號,"04-7782010",J,A,A,A,C,A,K,A,K,A
I,8471,589,"25129854",立方興業股份有限公司,臺北市,臺北市文山區保儀路９號４樓之１,"02-22349057",L,L,J,L,J,L,K,L,K,L
I,8471,590,"97474067",碩天科技股份有限公司,臺北市,臺北市內湖區金莊路２６號１１樓,"02-87929510",K,K,H,G,I,I,J,K,K,K
I,8471,591,"43941544",云說股份有限公司,臺北市,臺北市大安區敦化南路2段57號13樓之2,"02-77055337",M,M,L,M,L,M,L,M,M,M
I,8471,592,"29130283",思渤科技股份有限公司,新竹市,新竹市東區公道五路２段１７８號５樓,"03-6118668",L,L,L,L,K,L,L,L,L,L
I,8471,593,"16594892",建漢科技股份有限公司,新竹縣,新竹縣新竹科學工業園區寶山鄉園區三路九十九號,"03-5777777",L,L,L,L,L,L,L,M,L,L
I,8471,594,"16087404",西盟科技有限公司,新竹市,新竹市東區公道五路三段１號１１樓之１,"03-6596900",A,L,A,L,A,L,A,L,A,M
I,8471,595,"11167126",正美企業股份有限公司,台北巿,台北巿南港區南港路３段５０巷３１號１樓,"02-27852285",K,L,H,K,J,L,J,L,J,K
I,8471,596,"22099836",乾坤科技股份有限公司,新竹縣,新竹縣寶山鄉新竹科學工業園區研發二路２號,"03-5799829-1107",A,A,A,A,A,A,A,A,A,A
I,8471,597,"96971952",新加坡商賽普拉斯半導體股份有限公司台灣分公司,臺北市,臺北市內湖區瑞光路３９９號６樓,"037-682-028#108",L,M,K,L,K,M,K,L,L,M
I,8471,598,"23975263",西柏科技股份有限公司,新北市,新北市中和區建康路１３０號４樓之１０，４樓之１１,"02-22269586",J,A,H,A,I,A,J,A,J,A
I,8471,599,"22435535",映像有限公司,臺北市,臺北市大同區環河北路２段１１５號５樓,"02-25851219",L,M,L,M,K,M,L,M,L,M
I,8471,600,"79960093",大大寬頻股份有限公司,新北市,新北市土城區中華路２段２０９號６樓,"02-82538866",M,M,L,M,M,M,M,M,M,M
I,8471,601,"53908657",大廣貿易股份有限公司,高雄市,高雄市燕巢區中安路８７號１樓,"076163666",L,M,L,L,M,M,M,M,M,M
I,8471,602,"54022240",大塊系統工程股份有限公司,新北市,新北市汐止區合順街１８巷２３弄７號３樓,"02-26601159#216",L,M,L,M,L,M,M,M,L,M
I,8471,603,"59170228",大自然企業股份有限公司,彰化縣,彰化縣線西鄉下犁村下犁路１１８號,"04-7583111",L,M,L,M,M,L,M,L,L,M
I,8471,604,"01505936",進懋有限公司,新北市,新北市永和區中山路一段一六八號三樓,"02-29207500",J,L,G,M,G,M,H,M,H,M
I,8471,605,"22319058",大岱影視創意股份有限公司,台北市,台北市內湖區堤頂大道２段２８１號１樓,"02-8751-1201",M,M,L,M,M,M,L,M,M,M
I,8471,606,"25154500",大曜聯合有限公司,新北市,新北市三重區三張街１４９巷２號１樓,"02-89859169",L,L,L,L,M,L,L,M,L,M
I,8471,607,"24812268",台灣戴姆勒亞洲商車股份有限公司,臺北市,臺北市松山區敦化北路２６０號６樓　,"",A,M,A,L,A,L,A,M,A,M
I,8471,608,"97173745",日商大都電子股份有限公司台北分公司,臺北市,臺北市中正區忠孝東路２段８０號１３樓、１３樓之１、之２、之３、之５,"02-2394-5134",K,L,I,L,I,L,J,L,K,L
I,8471,609,"52501883",大麥網路股份有限公司,臺北市,臺北市中山區八德路二段２０３號４樓,"02-89787451",L,M,L,M,L,M,M,M,M,M
I,8471,610,"23630037",丹特門控國際股份有限公司,台北巿,台北巿中山區新生北路２段４１巷８號１樓,"02-25111095",L,L,L,L,L,L,L,L,L,L
I,8471,611,"16081507",達方電子股份有限公司,桃園市,桃園市龜山區山鶯路１６７之１號,"03-2508800",A,E,A,D,A,A,A,A,A,A
I,8471,612,"70387879",名科資訊有限公司,台北市,台北市內湖區內湖路１段９１巷１７號８樓,"02-27991501",L,M,L,M,L,M,L,M,L,M
I,8471,613,"27249736",香港商達思系統股份有限公司台灣分公司,新竹市,新竹市公道五路２段１２０號７樓之３,"(03)5718670",J,L,H,L,I,L,I,L,I,L
I,8471,614,"96979997",中華電信股份有限公司數據通信分公司,臺北市,臺北市杭州南路１段２８之１號,"02-23443141",L,M,L,M,M,M,M,M,L,M
I,8471,615,"22857083",寶迅科技股份有限公司,臺北市,臺北市信義區永吉路３５２號６樓之３,"02-87921288",L,M,L,M,L,M,L,L,L,M
I,8471,616,"24370143",資勝科技有限公司,臺中市,臺中市西區永成街７４號１樓,"04-23758805",L,M,L,L,L,L,L,M,L,L
I,8471,617,"30926746",明哲股份有限公司,台北巿,台北巿內湖路２段１４８–１號３樓,"02-27970102",K,I,J,E,J,F,J,H,J,F
I,8471,618,"16622335",元欣科技有限公司,新北市,新北市三重區重新路４段９７號８樓之１　,"02-29755661",L,M,L,M,L,M,L,M,L,M
I,8471,619,"84348292",基準電子股份有限公司,新北市,新北市五股區中興路１段１０號９樓,"02-89769100",L,M,L,M,M,M,L,L,L,L
I,8471,620,"28703966",元僑科技有限公司,新北市,新北市汐止區新台五路１段９９號３１樓之３,"02-26973311",L,M,L,M,L,M,L,M,L,M
I,8471,621,"21252543",洋銘科技股份有限公司,台北市,台北市大安區敦化南路二段四六號五樓之四,"02-82272888",K,G,J,A,J,A,J,A,J,A
I,8471,622,"27973483",達多科技股份有限公司,臺北市,臺北市內湖區瑞光路４７８巷１８弄３０號２樓之１,"02-26581268",I,E,I,A,I,A,I,A,J,A
I,8471,623,"12616121",敦新科技股份有限公司,臺北市,臺北市內湖區內湖路１段 ５１６號８樓,"02-87972636",H,M,A,M,A,L,A,M,A,L
I,8471,624,"24369672",亮宇有限公司,新北市,新北市土城區永豐路３１巷２號２樓,"02-22641992",K,M,L,M,L,M,L,M,K,M
I,8471,625,"86804409",曼德林科技工業有限公司,臺南市,臺南市仁德區中山路４８巷１９號１樓　,"06-2793335#211",L,L,L,J,L,I,L,J,L,I
I,8471,626,"52672056",炫明科技有限公司,臺北市,臺北市士林區承德路４段６巷７９號,"0910222193",L,M,L,M,L,M,L,M,M,M
I,8471,627,"53116944",迪利通訊設備有限公司,臺北市,臺北市內湖區舊宗路１段４６號４樓,"02-87928406",L,M,M,M,M,M,M,M,L,M
I,8471,628,"03578218",德貿股份有限公司,臺北巿,臺北巿中正區林森北路五巷六號一樓,"02-23931221-5",J,J,H,F,H,F,G,F,H,E
I,8471,629,"53048094",台灣迪卡儂有限公司,臺中市,臺中市南屯區大墩南路３７９號,"04-23748147",A,M,A,L,A,L,A,L,A,L
I,8471,630,"27980338",岱鐠科技有限公司,臺北市,臺北市內湖區新明路１４３巷７號４樓,"02-27907932",L,I,L,G,L,G,L,G,L,H
I,8471,631,"27457157",海樂影業股份有限公司,新北市,新北市三重區重新路４段９７號２６樓之２,"02-29777216",L,M,L,M,K,M,I,M,J,M
I,8471,632,"54327658",鹿國科技有限公司,臺北市,臺北市中山區錦州街１５９號３樓之４,"0928808835",L,M,L,M,L,L,M,M,L,M
I,8471,633,"28670304",德嘉技術工程股份有限公司,臺中市,臺中市北區太原路二段86號14樓,"04-23345517",M,M,L,M,L,M,L,M,L,M
I,8471,634,"53492406",德凱宜特股份有限公司,新竹市,新竹市東區埔頂路１８號１樓,"035799909",L,M,J,M,H,L,J,L,I,M
I,8471,635,"54737604",德凱認證股份有限公司,新北市,新北市林口區文化一路２段１５９號　,"02-26026888",K,L,K,L,K,M,I,M,K,M
I,8471,636,"53048643",達爾生技股份有限公司,桃園市,桃園市龜山區山鶯路２５２號３樓、７樓,"03-3591968-2150",L,K,L,K,L,L,L,M,L,I
I,8471,637,"27247049",荷蘭商戴爾企業股份有限公司台灣分公司,臺北市,臺北市大安區敦化南路２段２１８號２０樓,"02-23766888",A,M,A,M,A,L,A,M,A,M
I,8471,638,"80358682",荷蘭商台灣戴爾股份有限公司台灣分公司　,台北市,台北市大安區敦化南路２段２１８號１９樓,"02-23766888",E,L,A,L,A,M,A,L,A,M
I,8471,639,"28917926",戴華國際有限公司,新北市,新北市永和區中和路３４３號１５樓之２　,"02-29205555",L,L,L,L,L,L,L,L,L,L
I,8471,640,"34051920",台達電子工業股份有限公司,桃園市,桃園市龜山區山頂里興邦路三十一之１號,"033-350983-4",A,A,A,A,A,A,A,A,A,A
I,8471,641,"22318874",台灣電綜股份有限公司,桃園市,桃園市楊梅區瑞坪里梅獅路２段５２５號,"03-4828001",A,A,A,A,A,A,A,A,A,A
I,8471,642,"42811305",得碩實業有限公司　　,高雄市,高雄市小港區高坪二十九路９２巷１１號１樓,"07-8915507",L,M,L,M,L,M,M,M,M,M
I,8471,643,"28763859",得勤科技股份有限公司,臺中市,臺中市大里區福大北路４１號,"04-24851519",L,M,L,M,L,M,L,M,L,M
I,8471,644,"27590021",和錡科技有限公司,桃園市,桃園市桃園區鹽庫街４９號,"03-3576701",L,M,J,L,K,M,K,M,L,M
I,8471,645,"97483122",寶德科技股份有限公司,新北市,新北市中和區連城路二五八號十四樓之八,"02-82271093",L,K,L,K,L,J,L,J,L,J
I,8471,646,"25236881",德益數位商行,臺中市,臺中市烏日區民族街８６號１樓,"04-23380065",L,M,L,M,L,M,L,M,L,M
I,8471,647,"30950652",友通資訊股份有限公司,新北市,新北市汐止區環河街１００號,"02-26942986",G,A,B,A,A,A,C,A,F,A
I,8471,648,"16149669",奇祁科技有限公司,臺北巿,臺北巿大安區敦化南路２段１２８號７樓之２,"02-27554445",L,J,K,H,K,H,L,H,L,H
I,8471,649,"86136391",台安工程技術顧問股份有限公司,台北市,台北市內湖區瑞光路５１３巷２６號５樓之２,"02-8797-2111",L,L,K,L,J,L,L,L,L,L
I,8471,650,"70838728",迪堡多富資訊股份有限公司,台北市,台北市內湖區民權東路６段１６０號５樓,"02-87981168",J,M,E,M,A,M,A,L,D,M
I,8471,651,"28122905",數采科技有限公司,桃園市,桃園市大溪區石園路６８６號,"03-307-2323",L,M,L,M,L,M,L,M,L,M
I,8471,652,"53934281",迅華科技股份有限公司,臺北市,臺北市南港區南港路３段５０巷１９號４樓,"02-26535818#819",L,L,L,L,M,M,M,M,M,M
I,8471,653,"29173732",成創科技股份有限公司,臺北市,臺北市內湖區新湖一路８９號６樓,"02-27926955",K,L,I,L,I,L,H,L,I,L
I,8471,654,"80154738",數悅科技股份有限公司,臺北市,臺北市士林區德行西路7號4樓之1,"02-2831-2066",J,J,K,J,J,H,I,H,J,I
I,8471,655,"80194719",數位奇蹟科技股份有限公司,臺北市,臺北市中山區松江路２０４巷２３號１樓,"02-6618-9107",L,M,L,M,L,M,L,M,L,M
I,8471,656,"27310366",卓奇電子有限公司,台北市,台北市中正區延平南路６１號１０樓,"02-23113299",L,L,L,L,L,L,L,L,L,L
I,8471,657,"16097634",帝希科技股份有限公司,臺北市,臺北市內湖區洲子街１０５號７樓,"02-2627-2288",L,L,K,J,K,I,J,H,J,G
I,8471,658,"80504186",皓網數碼有限公司,臺北市,臺北市文山區木柵路３段６５號１３樓之１,"02-2938-5979",L,M,L,M,L,M,L,M,L,M
I,8471,659,"70445385",數位人科技有限公司,臺北市,臺北市信義區基隆路２段５１號７樓之９,"02-27355586",K,M,J,M,J,L,H,M,I,L
I,8471,660,"27359120",德瑪科技股份有限公司,臺北市,臺北市內湖區堤頂大道２段２９７號８樓,"02-26577759",L,M,K,M,L,M,L,M,K,M
I,8471,661,"12358067",中菲電腦股份有限公司,臺北巿,臺北巿內湖區行愛路１５１號８樓,"02-81705168",K,M,K,M,M,M,L,M,I,L
I,8471,662,"01176152",中菲行國際物流股份有限公司,臺北市,臺北市內湖區民權東路６段１６０號１１樓,"02-27963660",A,C,A,A,A,A,A,A,A,A
I,8471,663,"42678539",帝米音樂開發有限公司,臺中市,臺中市東區東興里台中路４０３號１１樓　　,"04-22805737",L,M,L,L,L,M,L,M,M,M
I,8471,664,"23460666",鼎鼎企業管理顧問股份有限公司,臺北市,臺北市大安區敦化南路二段２０７號３６樓,"02-27338000",M,M,L,M,L,M,L,M,L,M
I,8471,665,"24588923",鼎樺精密有限公司,臺中市,臺中市神岡區厚生路１１５之１號１樓,"037-631900",L,L,L,L,L,M,L,M,M,L
I,8471,666,"22374426",鼎聖機械有限公司,臺中市,臺中市神岡區豐洲里神洲路１３０巷２３之７號,"04-25289970",L,L,L,K,L,K,L,K,L,K
I,8471,667,"96966141",鼎好貿易有限公司,新北市,新北市中和區中山路２段５０４巷２號１樓,"02-22266423",L,M,L,M,L,M,L,M,L,M
I,8471,668,"51158518",盧森堡商達爾國際股份有限公司台灣分公司,新北市,新北市新店區民權路５０號７樓　,"02-89146000",A,A,A,A,A,A,A,A,M,M
I,8471,669,"28696629",迪思科高科技股份有限公司,新北市,新北市新店區寶橋路１８８號、１８８之１之２之３之５號,"02-29138877",A,L,A,L,A,L,A,L,A,L
I,8471,670,"70801932",新加坡商全球紀實有限公司台灣分公司,臺北市,臺北市大安區敦化南路２段３１９號１２樓,"02-66399399",L,M,L,M,L,M,L,M,L,M
I,8471,671,"70824858",台灣大昌華嘉股份有限公司,台北市,台北市內湖區堤頂大道２段４０７巷２２號１０樓,"02-8752-6666",A,L,A,K,A,L,A,L,A,L
I,8471,672,"25125365",東濂和光有限公司,臺北市,臺北市北投區知行路３１６巷２２弄１５號５樓,"02-28588401",L,M,L,L,L,M,L,L,L,M
I,8471,673,"22099189",友訊科技股份有限公司,臺北市,臺北市內湖區新湖三路２８９號,"02-6600-0123",H,L,C,L,G,L,I,L,H,L
I,8471,674,"16373482",杜風工程顧問股份有限公司,新北市,新北市淡水區中正東路２段２７之７號１７樓,"02-88098001#118",L,M,H,M,M,M,M,M,M,M
I,8471,675,"53582096",博士科儀股份有限公司,台中市,台中市北區太原路２段２２７號４樓之４,"04-22311288",L,M,K,M,K,M,K,M,L,M
I,8471,676,"22102754",德泰科技股份有限公司,新竹巿,新竹巿東區新竹科學工業園區新安路六號,"03-5772115",I,I,D,C,E,A,B,A,A,C
I,8471,677,"49906636",董丸企業社,新北市,新北市新莊區中華路２段２３５號１１樓,"02-22210070",L,M,L,M,L,M,L,M,L,M
I,8471,678,"13119207",道益有限公司,台北市,台北市中山區長春路３２８號５樓之２,"02-2719-3633",G,L,A,L,C,K,F,J,E,L
I,8471,679,"97090225",得安科技有限公司,台北市,台北市環河北路二段１１５號６樓,"02-2596-0696",J,L,J,M,I,L,I,L,D,M
I,8471,680,"54279305",雙全電子有限公司,新北市,新北市汐止區新台五路１段７７號１０樓之４,"02-26981965",K,M,H,L,K,M,L,M,L,M
I,8471,681,"53943697",萃豐有限公司,臺北市,臺北市內湖區湖元里新湖一路９１號２樓,"02-87916898",M,M,L,L,L,M,L,M,L,L
I,8471,682,"69517425",竇氏室內裝修實業股份有限公司,嘉義縣,嘉義縣民雄鄉成功一街４９號,"05-22218248",M,M,L,M,M,M,M,M,M,M
I,8471,683,"27252210",美商亞太數位潮流科技有限公司台灣分公司,臺北市,臺北市大安區敦化南路２段１０５號２３樓,"02-81731711",L,M,L,M,L,M,L,M,L,M
I,8471,684,"80668526",台灣德爾鉻醫療器材有限公司,新北市,新北市中和區板南路６５３號８樓及６５５號８樓,"02-22236388",I,M,G,M,G,M,G,M,F,M
I,8471,685,"80293437",台灣德爾格安全防護設備股份有限公司,新北市,新北市中和區板南路６５３號８樓及６５５號８樓,"02-2223-6388",J,M,D,M,H,M,H,M,I,L
I,8471,686,"12265933",龍亭企業有限公司,高雄巿,高雄巿新興區民權一路２５１號１２樓之４,"07-2272887",L,M,L,M,L,M,L,M,L,M
I,8471,687,"84482488",靖運興業有限公司,臺北巿,臺北巿中山區中山北路３段２９號９樓之３,"02-25850508",L,L,L,L,L,L,L,L,L,L
I,8471,688,"28301317",銓日儀企業有限公司,高雄市,高雄市苓雅區英明路３１３號,"07-2272981",L,M,K,M,J,M,K,M,H,M
I,8471,689,"84613756",中龍鋼鐵股份有限公司,臺中市,臺中市龍井區龍昌路１００號,"04-26306088",A,K,A,A,A,D,A,A,A,A
I,8471,690,"28519244",龍騰系統科技股份有限公司,臺中市,臺中市大里區大明路４６０號８樓之２,"0935226323",L,M,M,M,M,M,M,M,M,M
I,8471,691,"53230760",歐美亞科技有限公司,高雄市,高雄市鹽埕區新興街２之３號　　　　,"07-5213886",L,M,L,M,L,M,L,M,L,M
I,8471,692,"54053257",廣視電子科技有限公司,新北市,新北市新店區寶中路９２號７樓、７樓之２,"02-86653662",L,M,L,L,L,M,L,M,L,M
I,8471,693,"68778908",竣喆國際有限公司,新北市,新北市中和區連城路２４９巷２１弄５之２號３樓,"0963396608",L,M,L,M,L,M,M,M,M,M
I,8471,694,"42568646",流浪者科技有限公司,桃園市,桃園市中壢區新生路二段３１９巷４２號１樓,"03-4532966",L,M,L,L,L,L,L,L,L,M
I,8471,695,"24561298",利隆科技投資股份有限公司,新北市,新北市永和區保生路１號１９樓,"02-25643000#630",M,M,L,L,L,M,L,L,L,L
I,8471,696,"80155119",帝興國際有限公司,台北市,台北市信義區信義路５段５號,"02-27231822",L,L,L,L,L,L,L,L,L,L
I,8471,697,"27381050",德傑股份有限公司,臺中市,臺中市南屯區精科五路５號　　,"04-23741600",D,A,A,A,A,A,A,A,A,A
I,8471,698,"53727620",川越科技股份有限公司,新北市,新北市中和區連城路２５８號１３樓之７,"02-82271002",L,L,L,L,M,L,M,L,L,L
I,8471,699,"16155628",創傑國際股份有限公司,臺北市,臺北市內湖區陽光街３８１號７樓,"02-27977288",H,A,E,A,J,G,K,H,K,H
I,8471,700,"27614115",松聖有限公司,臺北市,臺北市信義區松山路３２０號,"02-29002630",L,M,K,M,K,M,L,M,L,M
I,8471,701,"28455163",鈺益科技股份有限公司,臺北市,臺北市內湖區民權東路６段１８０巷６號１１樓之２８,"02-27906887",M,L,L,L,M,M,M,M,M,M
I,8471,702,"70501148",祐祥實業有限公司,新北市,新北市三重區重新路５段６４６號３樓之６,"02-22789223",L,L,L,L,L,L,L,L,L,L
I,8471,703,"84900976",新東亞微電子股份有限公司,桃園市,桃園市觀音區樹林里工業一路７號,"03-4834868",F,H,D,C,A,A,A,A,A,A
I,8471,704,"86157450",彩富電子股份有限公司,台北市,台北市內湖區洲子街１１６號９樓,"02-26598898",I,A,F,A,F,A,F,A,F,A
I,8471,705,"29185836",雲高科技股份有限公司　,高雄市,高雄市前鎮區成功２路２５號１３樓之２,"07-3334858",L,M,K,L,J,M,L,L,L,M
I,8471,706,"97089141",帝仕高國際有限公司,桃園市,桃園市龜山區山頂里建國東路３２號３、４樓,"03-3715899",L,L,H,J,J,L,J,K,K,J
I,8471,707,"16596982",順達科技股份有限公司,桃園市,桃園市龜山區文禾路１８８號１３樓,"03-3963399",I,L,K,L,K,L,K,L,K,L
I,8471,708,"16501199",光遠科技股份有限公司,桃園市,桃園市龜山區文化里華亞一路６６號７樓,"03-3960541",K,F,K,A,J,A,K,A,L,C
I,8471,709,"20857256",得洋電子工業股份有限公司,新北市,新北市瑞芳區頂坪路８９號１樓,"02-24979801",J,C,H,A,J,A,J,A,I,A
I,8471,710,"80449924",廣碩光電材料股份有限公司,新北市,新北市三重區重新路５段６０９巷２號７樓之２,"02-85113206",L,L,L,L,L,L,L,L,L,L
I,8471,711,"12984841",康鑫科技股份有限公司,新北市,新北市三重區重新路５段６０９巷２號７樓之２,"02-8511-3206",L,L,L,L,L,L,L,L,L,L
I,8471,712,"25172628",德諾科技有限公司,新竹縣,新竹縣竹北市中崙里光明九路２３６號,"03-5587120",L,L,L,L,L,L,L,L,L,L
I,8471,713,"12903643",逸典科技股份有限公司,新竹縣,新竹縣湖口鄉鳳山村復興路１４號,"03-5974363",J,L,J,L,C,L,F,L,D,L
I,8471,714,"22099890",元太科技工業股份有限公司,新竹科,新竹科學園區新竹市力行一路3號,"03-5798599",A,A,A,A,A,A,A,A,A,A
I,8471,715,"22101002",鈦昇科技股份有限公司,高雄市,高雄市燕巢區橫山路６１號,"07-615-6600",E,A,C,A,A,A,H,A,K,C
I,8471,716,"97329135",超泰科技有限公司,臺北市,臺北市信義區光復南路４９５號７樓之５,"02-27350323",L,M,K,M,K,M,K,M,J,M
I,8471,717,"28852819",竩懋環保科技有限公司,臺北市,臺北市松山區八德路４段２４５巷５６弄１５號２樓,"02-27471488",L,M,L,M,L,M,L,L,L,M
I,8471,718,"12938137",憶生堂生化科技股份有限公司,新北市,新北市淡水區中正東路２段２９之５號２１樓,"02-2808-0158",J,M,J,M,J,M,J,M,J,M
I,8471,719,"73647815",新鷹精器股份有限公司,高雄市,高雄市燕巢區角宿里四林路１３４號,"07-6164401-4",G,A,C,A,B,A,B,A,D,A
I,8471,720,"13033200",翔宇科技股份有限公司,新北市,新北市新店區中興路二段１９２號１０樓,"02-89110413",I,M,G,M,H,L,H,L,H,L
I,8471,721,"70783625",數位通國際網路股份有限公司,台北市,台北市內湖區陽光街２４８號４樓,"02-26597754",L,M,M,M,L,L,L,M,K,M
I,8471,722,"84530329",東野精機股份有限公司,桃園市,桃園市中壢區自強四路３之２號１樓,"886-3-451-8088",L,K,K,I,H,C,H,C,K,G
I,8471,723,"54671342",東方絲路科技有限公司,臺北市,臺北市松山區南京東路四段１３３巷６弄４０號２樓,"02-25466651",L,M,L,M,L,M,L,M,L,M
I,8471,724,"23895212",東瑩企業有限公司,臺北巿,臺北巿大安區安和路二段五號五樓之二,"02-27058077",L,M,K,M,K,L,K,M,M,M
I,8471,725,"84936186",交流科技股份有限公司,台北巿,台北巿大安區復興南路１段３９０號７樓之３,"02-7712-8686",L,L,K,L,L,L,K,L,K,L
I,8471,726,"97469796",興誠科技股份有限公司,新北市,新北市汐止區新台五路１段７５號７樓之４,"02-26982966",L,K,L,H,L,H,L,I,L,J
I,8471,727,"27369318",宜聖科技股份有限公司,桃園市,桃園市龜山區復興三路３５８號,"03-3181909",L,M,L,L,H,L,L,L,L,M
I,8471,728,"29049951",易大國際有限公司,臺北市,臺北市南港區忠孝東路６段４６７號６樓,"02-27880198",M,L,L,M,M,M,M,M,M,M
I,8471,729,"16090317",台灣荏原精密股份有限公司,臺北巿,臺北巿中山區中山北路二段９６號１４樓,"02-25601166",A,I,A,D,A,A,A,B,A,H
I,8471,730,"80653283",賀毅科技股份有限公司,新北市,新北市汐止區新台五路１段９０號１０樓,"02-26969292",L,G,H,A,H,A,H,A,H,A
I,8471,731,"27767300",宜肯國際有限公司,臺北市,臺北市大同區南京西路７６號７樓、７樓之１,"02-25522727",L,L,I,L,J,L,I,L,K,L
I,8471,732,"53676452",美商智望創興科技有限公司台灣分公司,新北市,新北市中和區中正路７００號１２樓之６,"02-77317557",L,J,K,H,L,H,L,J,L,J
I,8471,733,"35884479",儒鴻企業股份有限公司,臺北巿,臺北巿中山區長安東路二段八十號十樓之３,"02-22996000",K,A,D,A,A,A,A,A,A,A
I,8471,734,"54359763",伊雲谷數位科技股份有限公司,新北市,新北市三重區三和路４段１１１之３２號７樓,"02-25155525#692",L,M,L,M,K,M,J,M,K,M
I,8471,735,"53182401",源源國際物流有限公司,新北市,新北市中和區連城路263巷7弄11號1樓,"02-22400064",L,M,L,M,L,L,M,M,L,M
I,8471,736,"25063543",鈺登科技股份有限公司,新竹市,新竹市科學園區研新三路１號３樓,"03-5638888",I,A,C,A,E,A,G,A,A,A
I,8471,737,"22164580",訊舟科技股份有限公司,臺北市,臺北市內湖區新湖一路２７８號,"02-77396888",J,H,I,F,I,A,J,D,J,D
I,8471,738,"97099302",益登科技股份有限公司,臺北巿,臺北巿內湖區基湖路１０巷５０號８樓,"02-26578811",A,D,A,A,A,A,A,A,A,A
I,8471,739,"28472780",台灣愛德華生命科學股份有限公司,臺北市,臺北市中山區民生東路３段２號９樓之１,"02-21756200",H,M,C,L,D,M,B,M,F,L
I,8471,740,"16741894",愛德華先進科技股份有限公司,苗栗縣,苗栗縣竹南鎮仁義街１號,"037-581000",A,L,A,L,A,K,A,K,A,L
I,8471,741,"16870236",翊傑科技股份有限公司,新竹巿,新竹巿新竹科學工業園區園區二路九號五樓,"03-5678568-851",L,I,L,I,K,J,L,I,L,I
I,8471,742,"28596157",銥智新能源科技有限公司,高雄市,高雄市前鎮區新衙路２８８之９號５樓之２　,"07-8416476",L,M,L,M,L,L,L,M,L,M
I,8471,743,"70447855",宇量科技股份有限公司,新北市,新北市新店區民權路５０號５樓,"02-29105000",I,L,G,L,G,L,E,L,E,L
I,8471,744,"54129550",澄果行銷有限公司,臺中市,臺中市北區崇德路１段２５６巷２號１０樓之１,"04-22353862",L,M,L,M,L,M,L,M,L,M
I,8471,745,"80391438",曜磊全球股份有限公司,桃園市,桃園市龜山區民生北路一段５４巷１１號３樓,"03-3556619",J,F,J,B,J,A,K,B,K,D
I,8471,746,"80342958",禾瑞亞科技股份有限公司,臺北市,臺北市內湖區瑞光路３０２號１１樓,"02-87515191",L,G,L,A,L,A,L,A,L,A
I,8471,747,"07671025",宜鋼股份有限公司,臺北巿,臺北巿中山區民生東路一段十三號３樓,"02-25425151",L,M,L,M,M,M,M,M,M,M
I,8471,748,"28835517",神盾股份有限公司,臺北市,臺北市內湖區瑞光路３６０號２樓,"02-26589768",J,A,J,A,L,A,L,A,L,A
I,8471,749,"50966386",易昌實業有限公司,桃園市,桃園市中壢區環中東路二段５１８號６樓,"03-4283517",L,M,L,L
I,8471,750,"24803774",香港商榮惠電子有限公司台灣分公司,臺北市,臺北市內湖區瑞光路１０２號３樓,"02-27918859",L,L,L,L,L,L,L,L,M,L
I,8471,751,"27913541",宜美國際行銷有限公司,臺北市,臺北市內湖區內湖路２段３００號５樓之５　,"02-28486632",J,M,I,M,I,M,I,M,L,M
I,8471,752,"12712551",義政科技股份有限公司,桃園市,桃園市平鎮區關爺東路３７巷１６號,"03-4576809",L,L,L,L,L,L,K,L,K,L
