"I/E",ccc,serial,"tax number",name,area,address,phone,109i,109e,108i,108e,107i,107e,106i,106e,105i,105e
I,8708,546,"53712751",奎斯國際有限公司,臺北市,臺北市信義區忠孝東路５段１之８號２樓,"02-26188966",L,J,L,H,L,H,L,I,L,J
I,8708,547,"28991087",貝里斯商英瑞國際有限公司台灣分公司,桃園市,桃園市桃園區新埔六街１０１號１２樓,"06-2931556",L,L,L,M,L,M,L,L,L,L
I,8708,548,"52527666",台灣富德斯股份有限公司,桃園市,桃園市觀音區國建三路２號,"03-4836500",J,L,K,L,C,L,M,M,M,M
I,8708,549,"89465348",富泉橡膠工業股份有限公司,臺北市,臺北市信義區信義路４段４０１號６樓,"02-27582368",L,M,L,M,L,M,L,M,L,M
I,8708,550,"58580218",福華明鏡股份有限公司,彰化縣,彰化縣福興鄉彰鹿路７段６８８號,"04-7782161",K,E,J,A,J,A,K,A,K,A
I,8708,551,"24383055",富頡貿易有限公司,南投縣,南投縣竹山鎮集山路１段２２５８號,"049-2622215",L,M,K,L,K,L,K,L,K,L
I,8708,552,"17270549",福楨汽車材料行,臺北市,臺北市士林區劍潭路５５巷１１弄８號地下,"02-28818828",L,M,L,M,L,M,L,M,M,M
I,8708,553,"13181406",福鈞興業有限公司,高雄市,高雄市新興區南華橫二路９９號１樓,"07-236-3545",M,M,L,M,M,M,L,M,L,M
I,8708,554,"22982913",厚德交通器材有限公司,台北市,台北市太原路１１５巷１６號１樓,"02-25586696",L,L,K,L,L,L,L,K,L,K
I,8708,555,"42701291",弗力汽車有限公司,新北市,新北市樹林區中山路二段２１４巷４號,"02-26825456",L,M,L,M,K,M,L,M,L,M
I,8708,556,"89745545",福輪企業有限公司,基隆市,基隆市七堵區永安里俊賢路7號,"02-24563999",L,M,L,M,L,M,M,M,M,M
I,8708,557,"28534940",福祿回收廢五金企業有限公司,高雄市,高雄市鳳山區澄清路１３９巷１６之２號,"07-7169777",L,L,L,J,L,I,L,J,M,M
I,8708,558,"53238881",福聖國際有限公司,高雄市,高雄市梓官區嘉展路１７１號１樓,"07-6102304",L,M,L,M,L,M,L,M,L,M
I,8708,559,"76419271",富順交通材料行,高雄市,高雄市三民區河北一路１４３號,"07-2365979",L,M,L,M,M,M,M,M,M,M
I,8708,560,"28674272",復盛股份有限公司,臺北市,臺北市中山區南京東路２段１７２號１、２、３樓,"02-25072211",E,A,A,A,A,A,A,A,A,A
I,8708,561,"27693547",富臣有限公司,高雄市,高雄市苓雅區凱旋三路５４７號　,"07-7137165",L,M,K,M,K,M,K,M,L,M
I,8708,562,"28075537",褔海輪胎企業有限公司,新北市,新北市瑞芳區建基路一段４號,"02-24974500",L,M,K,M,K,M,L,M,M,M
I,8708,563,"96981585",阜欣貿易股份有限公司,新北市,新北市板橋區文化路２段４５１號１０樓,"02-82510100",L,L,L,L,L,L,L,L,L,L
I,8708,564,"80180617",富士瑪克股份有限公司,台北市,台北市中山區中山北路二段６５巷１３號３樓,"02-25815552",L,M,L,L,L,L,L,M,L,L
I,8708,565,"12262611",富士達股份有限公司,臺北市,臺北市松山區南京東路５段８９號６樓,"02-25167166",J,J,G,F,G,D,F,F,G,I
I,8708,566,"29172332",富駒國際有限公司,臺北市,臺北市北投區大業路６３７號,"02-22925152",L,M,L,M,L,M,L,M,M,M
I,8708,567,"97267356",馥聯企業有限公司,新北市,新北市三重區力行路２段９巷２號１樓,"28577222",L,M,L,M,L,M,L,M,L,M
I,8708,568,"12945411",福而美企業股份有限公司,臺北市,臺北市內湖區新湖二路２５７號４樓之２,"02-87913372",M,M,K,M,J,M,J,L,L,L
I,8708,569,"26209829",佳和國際社,臺北市,臺北市大安區羅斯福路３段１８７號,"02-23658086",L,M,L,M,L,M,L,M,L,M
I,8708,570,"35820948",富惟工業股份有限公司,屏東縣,屏東縣屏東市前進里大溪路３３５－３號　,"08-721-2505",L,K,J,J,K,H,I,L,I,K
I,8708,571,"53817381",富生農機有限公司,雲林縣,雲林縣崙背鄉羅厝村東興路１５６－９號,"05-6966571",M,M,L,L,L,M,M,L,M,L
I,8708,572,"53091900",復盛應用科技股份有限公司,臺北市,臺北市中山區南京東路２段１７２號３樓,"02-25072211#242",G,A,A,A,A,A,A,A,C,A
I,8708,573,"15859450",福興機器有限公司,台北巿,台北巿環河南街２段２８０巷３３號１樓,"02-22992253",L,M,L,M,L,M,L,M,L,M
I,8708,574,"16378769",富鈦鑫實業有限公司,臺中市,臺中市豐原區翁子里豐勢路２段６８７號,"04-25290834",M,L,L,L,M,L,M,L,M,L
I,8708,575,"16749474",富華鋁業股份有限公司,桃園市,桃園市中壢區松仁路２號４樓之２,"03-4900442",L,L,L,K,L,K,L,K,L,L
I,8708,576,"84828692",甫邑企業有限公司,臺中市,臺中市大里區仁化里仁美路１３７巷３７號,"04-24921156",L,M,K,M,K,M,K,M,L,L
I,8708,577,"73637773",福記壓鑄工業股份有限公司,臺南市,臺南市仁德區一甲里忠義一街３８巷１號,"06-2705191-2",K,A,J,A,K,A,L,A,L,B
I,8708,578,"89765083",富茹企業有限公司,高雄巿,高雄巿新興區八德一路３４７號,"07-2360076",M,M,L,M,L,M,L,M,L,M
I,8708,579,"82777205",展新四驅貨卡有限公司,臺中市,臺中市霧峰區福新路３６巷２９號,"0975867301",L,M,L,M,M,M,M,M,M,M
I,8708,580,"33838628",均豪精密工業股份有限公司,新竹科,新竹科學園區新竹縣寶山鄉創新一路5-1號4樓,"03-5639999-1625",J,A,G,A,F,A,C,A,F,A
I,8708,581,"23856359",安崎企業有限公司,新北市,新北市新莊區中正路６５７之１號５樓,"02-29013211",L,K,L,J,L,K,L,K,L,J
I,8708,582,"28443836",罡辰自動車股份有限公司,桃園市,桃園市蘆竹區蘆竹街１１７號,"03-3113546",M,M,L,M,L,M,L,M,L,M
I,8708,583,"27383965",岡東實業有限公司,新竹市,新竹市舊社里光華二街８０巷２２弄２４號１樓,"03-5310298",J,L,I,K,L,M,L,M,M,M
I,8708,584,"54548907",高興貿易股份有限公司,彰化縣,彰化縣芬園鄉嘉興村嘉東街３９９巷３９弄３１號,"049-2510112",L,M,K,M,J,M,J,M,K,M
I,8708,585,"53795725",經典車業有限公司,彰化縣,彰化縣花壇鄉北口村內溪一巷２５號１樓,"04-8538386",L,M,L,M,K,M,K,L,K,M
I,8708,586,"23527104",台灣國際航電股份有限公司,新北市,新北市汐止區樟樹二路六十八號六樓,"02-26428999",A,A,A,A,A,A,A,A,A,A
I,8708,587,"16744800",新加坡商蓋茨優霓塔亞洲貿易股份有限公司台灣分公司,台北市,台北市中山區中山北路２段９６號１０樓,"02-2581-6296",I,M,G,M,F,L,F,M,G,L
I,8708,588,"80080498",高動力國際有限公司,彰化縣,彰化縣褔興鄉彰鹿路六段三一四巷二七號一樓,"04-7784661",L,L,L,K,L,K,L,K,L,K
I,8708,589,"22202901",繼茂橡膠工業股份有限公司,彰化縣,彰化縣鹿港鎮工業東四路１５號,"04-7810288",A,A,A,A,A,A,A,A,A,A
I,8708,590,"54541518",騏驛國際股份有限公司,新竹市,新竹市東區新莊里關新西街６５號１樓,"03-5679288",M,M,K,M,J,M,K,M,L,M
I,8708,591,"79975645",佳銘科技股份有限公司,桃園市,桃園市桃園區塩庫街４９號,"03-3565856",J,L,I,L,I,L,J,L,J,M
I,8708,592,"22960571",正文科技股份有限公司,新竹縣,新竹縣湖口鄉鳳山村中華路１５之１號,"03-5985535",A,D,A,A,D,A,E,B,A,A
I,8708,593,"54719508",嚴氏工業有限公司,新北市,新北市泰山區美寧街１８號,"02-22972691",L,L,L,J,L,J,L,J,L,K
I,8708,594,"70683392",耕農股份有限公司,臺南市,臺南市鹽水區大莊里大莊４之３號,"06-6552288",J,M,J,M,J,M,I,M,J,M
I,8708,595,"23931174",台灣通用傳動機械股份有限公司,新北市,新北市新店區寶橋路235巷138號4樓,"02-8665-8899",J,M,F,L,F,M,E,M,F,M
I,8708,596,"59304747",成吉思汗國際貿易有限公司,屏東縣,屏東縣屏東市豐榮里民貴二街４８號１樓,"07-3947268",L,L,L,L,M,L,M,M,M,M
I,8708,597,"85096126",天才國際車業有限公司,高雄市,高雄市新興區開封路３７７號１樓,"07-2386299",L,M,L,M
I,8708,598,"28531177",天睿系統科技有限公司,臺中市,臺中市龍井區臺灣大道５段２９８號,"04-26321393",L,M,L,M,L,M,L,L,L,M
I,8708,599,"80424986",元氣轉速國際有限公司,桃園市,桃園市桃園區中山路７６７號１樓,"03-2207916",J,M,J,M,I,M,I,M,H,M
I,8708,600,"16511479",競立實業有限公司,新北市,新北市蘆洲區永平街三二巷五七弄十二號四樓,"02-22941879",L,M,K,M,L,M,L,M,L,M
I,8708,601,"59045539",振達貿易有限公司,彰化縣,彰化縣彰化市平和１４街５７號,"047-612867",L,M,L,M,L,M,L,M,L,M
I,8708,602,"12119904",金殷有限公司,臺北市,臺北市內湖區民權東路６段１５巷１６號５樓之１,"02-27922321",M,M,L,M,L,M,L,M,L,M
I,8708,603,"27456832",久鼎機械股份有限公司,臺中市,臺中市梧棲區民和路一段４２１巷３０弄２６號,"04-26888499",L,J,L,H,L,I,L,I,L,J
I,8708,604,"97243622",錡鍀實業有限公司,台中巿,台中巿西區美村路１段６７１號１樓,"04-23783638",M,M,L,M,L,M,L,M,L,M
I,8708,605,"28196997",特波汽車股份有限公司,臺北市,臺北市南港區南港路３段１６巷３號,"02-27885533",L,M,L,L,L,M,L,M,L,M
I,8708,606,"22099532",神基科技股份有限公司,新竹縣,新竹縣新竹科學工業園區研發二路一號四樓,"02-27857888",A,A,A,A,A,A,A,A,A,A
I,8708,607,"11733804",英屬維京群島商吉時洋行股份有限公司台灣分公司,台北巿,台北巿中山區南京東路三段２００號８、９樓,"02-27212511",J,L,I,L,J,L,J,M,J,L
I,8708,608,"23878261",錡德實業有限公司,台北巿,台北巿新生北路２段１３７巷１８號１樓,"02-25233466",L,M,L,M,L,M,L,M,L,M
I,8708,609,"04775188",宗孺工業股份有限公司,新北市,新北市汐止區環河街２１８號１樓,"02-26412509",L,M,L,M,L,M,L,M,L,M
I,8708,610,"87985651",健發企業行,嘉義縣,嘉義縣中埔鄉中埔村中埔６８之１３號,"0921293056",L,M,L,M,M,M,M,M,M,M
I,8708,611,"05259267",鉅輿貿易股份有限公司,臺北巿,臺北巿大同區雙連街四八號一樓,"02-25579556",J,M,G,L,F,M,H,M,H,L
I,8708,612,"82957614",巨崧國際貿易有限公司,新北市,新北市林口區竹林路３４８巷１０號,"02-86872737",L,M,L,M,M,M,M,M,M,M
I,8708,613,"23467725",金糧實業有限公司,台北巿,台北巿中山區龍江路１７８號１樓,"02-2503-5308",L,M,L,M,M,M,M,M,M,M
I,8708,614,"16797854",津田國際有限公司,臺北市,臺北市北投區文林北路８０巷３７號,"02-28263208",L,M,J,M,J,M,J,M,J,M
I,8708,615,"54294880",冠炫科技有限公司,新北市,新北市新莊區民安西路４６８之１２號７樓,"02-23885867",L,L,L,L,L,L,L,L,L,L
I,8708,616,"13039128",嘉樂寶汽車股份有限公司,臺中市,臺中市北屯區崇德路３段６１８號１樓,"04-2422-8008",D,M,A,M,A,M,A,M,A,M
I,8708,617,"27419719",華洲汽車工業有限公司,臺南市,臺南市永康區國聖街３９５號,"06-2432323",L,M,L,M,I,M,J,M,I,L
I,8708,618,"28328809",鋐泰汽車零件股份有限公司,桃園市,桃園市蘆竹區富國路三段１１１８號,"03-3117368",L,G,L,A,L,A,L,A,L,E
I,8708,619,"28528834",樂陽有限公司,台中市,台中市北屯區三光一街４３號１樓,"04-22361988",M,K,L,J,L,J,L,J,L,J
I,8708,620,"70582520",時碩科技股份有限公司,新北市,新北市汐止區新台五路一段九十四號十五樓,"2696-3988",L,F,L,A,L,A,L,A,L,A
I,8708,621,"12283989",榮程實業股份有限公司,台北巿,台北巿忠誠路１段８２號３樓,"02-28350250",L,M,L,M,L,M,L,M,L,M
I,8708,622,"04497039",吉明美股份有限公司,台北巿,台北巿長安西路１２１號２樓,"02-25565835",K,M,J,L,J,M,J,M,J,M
I,8708,623,"70494527",高福五金有限公司,高雄市,高雄市新興區南華路１８６之１號,"07-235-5151",L,M,L,M,L,L,L,L,L,L
I,8708,624,"53433060",睿能創意股份有限公司,桃園市,桃園市龜山區大華里頂湖路３３號,"03-2730900",A,L,A,A,I,A,K,A,L,J
I,8708,625,"56607535",輝普國際有限公司,彰化縣,彰化縣花壇鄉長沙村中正東街８１巷３０號４樓,"04-7868322",L,M,L,M,K,M,L,M,M,M
I,8708,626,"22182270",哥尼企業有限公司,臺北巿,臺北巿大安區大安路一段１６９巷７號１樓,"02-23252211",L,M,L,M,L,M,L,M,L,L
I,8708,627,"04416894",崇友實業股份有限公司,台北巿,台北巿中山區南京東路２段８８號１３樓,"02-25511166",D,L,A,L,A,L,A,L,C,L
I,8708,628,"89877947",翊智貿易股份有限公司,台南巿,台南巿安平區慶平路２２９號１樓,"06-2976309",L,M,L,M,L,M,L,M,L,M
I,8708,629,"16031887",金力誠汽車事業股份有限公司,桃園市,桃園市楊梅區梅獅路二段９１６巷２９號,"03-4817189",L,G,L,A,L,A,L,A,L,A
I,8708,630,"29164760",鑫普德有限公司,新北市,新北市土城區學府路１段２６４號３樓,"02-26932379",L,M,L,M,L,M,L,L,L,M
I,8708,631,"04211365",健益汽車工業股份有限公司,桃園市,桃園市新屋區頭洲里梅高路３段１６９號,"03-4901211",L,M,A,M,A,M,A,M,A,M
I,8708,632,"80253982",甲等磁磚企業有限公司,新北市,新北市鶯歌區二甲路４１號,"02-26705080",L,M,L,M,L,M,L,M,L,M
I,8708,633,"22754328",大爭工業股份有限公司,臺北巿,臺北巿松山區民生東路三段一二七巷一０號四樓之一,"02-22913571",L,L,J,A,J,A,I,E,K,K
I,8708,634,"13149856",功耀國際有限公司,高雄市,高雄市左營區文慈路一一０號,"07-3483540",L,M,L,M,L,M,L,M,L,M
I,8708,635,"24556128",悅朋實業有限公司,臺北市,臺北市大同區延平北路１段６９巷２４號,"02-25551155",L,M,K,M,I,M,C,M,H,M
I,8708,636,"27902609",王者之鏡國際有限公司,臺南市,臺南市南區永成路三段４６１巷６弄７號３樓,"06-2658931",K,M,J,M,J,M,J,M,J,M
I,8708,637,"07996712",上舜貿易股份有限公司,高雄市,高雄市大寮區和業一路15號,"07-7817208",J,M,I,M,I,L,I,M,I,M
I,8708,638,"04502217",上友企業有限公司,台北巿,台北巿太原路９７巷９號１樓,"02-25553958",L,M,L,M,L,L,L,M,L,M
I,8708,639,"23679755",錮得偉有限公司,基隆巿,基隆巿七堵區俊賢路２１號６樓,"02-24551442",L,M,L,M,K,M,L,M,L,M
I,8708,640,"42983854",購吧國際有限公司,彰化縣,彰化縣員林市員大路一段３００巷１８號１樓,"0919058860",L,M,L,M,L,M,M,M,M,M
I,8708,641,"22081250",耿鼎企業股份有限公司,桃園市,桃園市蘆竹區內厝村內溪路４８號,"03-3244011",I,A,G,A,H,A,G,A,I,A
I,8708,642,"11259700",合信汽車工業股份有限公司,桃園市,桃園市平鎮區興隆路２９４號,"03-469-7186",J,L,H,L,H,L,G,L,G,L
I,8708,643,"89486174",嘉鎷興業股份有限公司,臺北市,臺北市內湖區堤頂大道一段３７號１樓,"02-26521122",A,M,A,M,A,M,A,M,A,M
I,8708,644,"12176448",頂行貿易有限公司,台北巿,台北巿南京東路４段１６１號４樓之１,"02-27736516",L,K,L,J,L,I,L,I,L,I
I,8708,645,"89782870",宏基貿易有限公司,台中巿,台中巿大墩一街一九八號一樓,"04-24730209",L,M,L,M,L,M,L,M,L,M
I,8708,646,"52806652",盛勢國際投資股份有限公司,臺北市,臺北市中山區松江路101號4樓之2,"0920266366",M,M,L,M,L,M,L,M,M,M
I,8708,647,"86008121",貫理工業股份有限公司,臺北巿,臺北巿信義區松山路一三二號九樓,"02-27483398",L,A,L,A,L,A,L,A,L,A
I,8708,648,"52466274",合德工程有限公司,臺北市,臺北市中山區南京東路３段１８９號１１樓,"02-27165018",L,L,L,J,K,J,L,I,M,M
I,8708,649,"54314302",盛豐國際有限公司,臺北市,臺北市文山區景興路２１號４樓,"02-29361360",L,M,M,M,L,M,L,M,L,M
I,8708,650,"25130260",盛惟股份有限公司,臺北市,臺北市內湖區基湖路３９號,"02-26583333",G,M,A,M,C,M,F,M,E,M
I,8708,651,"25073015",基立國際行銷有限公司,臺中市,臺中市烏日區民生八街３２號２樓,"04-23360700",K,M,K,M,K,M,K,M,K,M
I,8708,652,"84984882",至民實業股份有限公司,宜蘭縣,宜蘭縣五結鄉利工二路６３號,"03-9909996",L,L,L,K,L,L,L,K,L,K
I,8708,653,"97520323",超吉工業股份有限公司,臺中市,臺中市大里區瑞城里瑞和街２７巷２６號１樓,"049-2257703",L,L,K,K,L,K,K,K,L,L
I,8708,654,"12990941",大漢海事工程有限公司,臺中市,臺中市梧棲區頂寮里大仁路２段３５３巷６號９樓,"04-26561747",K,M,K,L,J,M,M,M,H,M
I,8708,655,"89676147",綜和企業股份有限公司,臺中巿,臺中巿南區南平路３０４號１樓,"04-22635678",L,L,L,L,L,L,L,L,L,L
I,8708,656,"34551782",鴻碩企業有限公司,新北市,新北市板橋區民生路２段２２１號２樓,"02-29535742",K,L,G,L,J,L,J,L,J,L
I,8708,657,"14014928",廣地貿易股份有限公司,台北巿,台北巿南京東路三段１８９號６Ａ室,"02-27134114",L,M,L,M,L,M,L,M,K,M
I,8708,658,"53932827",大益興業股份有限公司,臺北市,臺北市松山區敦化北路５６號３樓,"02-27210909",C,M,A,M,A,M,D,M,C,M
I,8708,659,"27458178",聚豪興業有限公司,新北市,新北市三重區中興北街２４７巷８號２樓,"02-25587821",K,M,I,M,I,L,I,L,J,L
I,8708,660,"53480458",沛豪國際有限公司,臺中市,臺中市西屯區朝富路２１３號１６樓之５,"04-22520397",H,M,G,M,G,M,F,M,H,M
I,8708,661,"53850233",沛鴻國際有限公司,臺中市,臺中市南屯區豐昌街８２號１樓,"04-22520397",K,M,J,M,I,M,I,M,K,M
I,8708,662,"23149237",格立特汽車實業有限公司,新北市,新北市三重區富華街１００之１號２樓,"02-2828-7525",L,M,L,M,L,M,L,M,L,M
I,8708,663,"23820992",弘詣貿易有限公司,台中巿,台中巿南區新榮里新華街７０號１樓,"04-22225137",L,M,L,M,L,M,L,M,L,M
I,8708,664,"85736755",綠生企業股份有限公司,高雄市,高雄市湖內區太爺里中山路２段２４號,"07-6991265",L,L,L,K,L,K,L,L,L,K
I,8708,665,"29472632",綠點企業社,桃園市,桃園市桃園區國聖一街１９０號９樓,"03-2201113",L,M,L,L,L,L,L,L,L,M
I,8708,666,"26016246",鈞燿企業社,高雄市,高雄市左營區保靖街３２號５樓之１,"07-5506593",L,M,L,M,L,M,L,M,L,M
I,8708,667,"53249249",綠能工業有限公司,高雄市,高雄市三民區澄平街１３０號１樓,"07-2359517",L,L,L,L,L,K,L,L,L,L
I,8708,668,"43703085",創德國際有限公司,臺北市,臺北市北投區立農街一段２７７號６樓,"02-28261899",L,M,K,M,J,M,K,M,L,M
I,8708,669,"16821897",儲業自動機械有限公司,高雄市,高雄市三民區陽明路１６０巷６６號,"07-7450009",L,M,L,M,L,M,L,M,L,M
I,8708,670,"16233223",業茂系統工程有限公司,新北市,新北市新店區僑愛六路４號,"02-22153120",L,M,L,M,L,M,L,L,L,M
I,8708,671,"27922106",英屬維京群島商永德福汽車股份有限公司台灣分公司,臺北市,臺北市中山區南京東路３段７７號１３樓,"02-25098200",G,M,A,M,B,L,D,M,B,L
I,8708,672,"12977216",古洛普企業有限公司,台北市,台北市松山區民生東路三段一三０巷七弄五號一樓,"27173229",L,M,L,M,L,M,L,M,L,M
I,8708,673,"80157469",旭森實業有限公司,台北市,台北市大同區太原路１１５巷１９號,"02-2556-7360",L,M,L,M,L,M,L,M,L,M
I,8708,674,"22693619",祿隆田企業股份有限公司,臺中市,臺中市梧棲區中橫十路１４８號,"04-26566899",D,A,A,A,A,A,A,I,B,A
I,8708,675,"58167007",全興工業股份有限公司,彰化縣,彰化縣花壇鄉北口村中山路二段７８９號,"04-7622188",F,I,A,F,A,A,A,A,A,A
I,8708,676,"22102348",全興創新科技股份有限公司,彰化縣,彰化縣伸港鄉溪底村工六路７號,"04-7980188",L,I,J,E,K,F,J,E,K,G
I,8708,677,"22247323",全興國際事業股份有限公司,彰化縣,彰化縣彰化市西安里中正路２段３５１號,"04-7632666",J,A,J,A,I,A,I,A,I,A
I,8708,678,"52707196",吉拓峰實業有限公司,臺北市,臺北市大同區長安西路１２１號２樓,"02-25928181",L,M,L,M,L,M,L,M,M,M
I,8708,679,"50991343",冠曜國際有限公司,新北市,新北市樹林區中山路二段２１４巷２號,"02-26817777",L,M,L,M,M,M,M,M,M,M
I,8708,680,"24515035",冠智貿易股份有限公司,高雄市,高雄市前鎮區佛道路１０８號　　　,"07-8157240",L,M,L,M,L,M,L,M,L,M
I,8708,681,"54346037",洸宏股份有限公司,臺北市,臺北市中山區建國北路３段８０巷２號２樓,"02-25031975",I,M,D,M,I,M,G,M,I,M
I,8708,682,"28797133",廣晉貿易有限公司,臺中市,臺中市北屯區陳平路９９號１樓,"04-22990121",L,M,L,M,L,M,L,M,L,M
I,8708,683,"09189594",廣泰噴射器行,臺中市,臺中市大里區中新里環中東路六段４７６號１樓,"04-24833157",L,M,L,M,L,M,L,M,L,M
I,8708,684,"53148283",冠麟國際開發有限公司,臺中市,臺中市烏日區中華路２９４巷１２弄１２號８樓之２,"0935-183188",L,M,L,M,K,M,L,M,L,M
I,8708,685,"61763768",貴筑國際有限公司,臺中市,臺中市南屯區向心路１０９號２３樓之３,"04-23586015",M,M,K,M,J,M,K,M,M,M
I,8708,686,"25007748",貴助企業有限公司,桃園市,桃園市新屋區北勢６８之１７號,"03-4971784",L,M,M,M,M,M,M,L,M,L
I,8708,687,"61924672",固滿德工業股份有限公司,南投縣,南投縣集集鎮和平里鷄籠巷３之８號,"049-2762306",K,J,I,H,J,I,I,I,I,J
I,8708,688,"54297676",國豪國際貿易有限公司,新北市,新北市板橋區合宜一路５３號６樓,"02-23831189",K,M,J,M,I,M,K,M,J,M
I,8708,689,"80618667",國豐材料有限公司,高雄市,高雄市林園區頂厝里東林西路四三五號,"07-6414108",L,M,L,M,L,M,L,M,L,M
I,8708,690,"84285698",地球村國際股份有限公司,桃園市,桃園市蘆竹區上興里中興路１００巷８號,"03-3579599",L,M,L,L,L,L,L,L,L,L
I,8708,691,"82778627",國成貿易有限公司,臺中市,臺中市神岡區神洲里大明路81巷65號1樓,"04-22608980",L,M,L,M,M,M,M,M,M,M
I,8708,692,"27606163",楷立工業有限公司,新北市,新北市三重區重新路５段６４６號５樓之１,"02-85114788",L,L,L,K,L,K,L,K,L,K
I,8708,693,"53902892",弘穎達實業有限公司,高雄市,高雄市苓雅區青年二路６９號７樓之１,"07-2693617",M,M,L,L,L,L,L,M,L,M
I,8708,694,"86294362",世答貿易股份有限公司,台北巿,台北巿中山區松江路２７４號６樓,"02-25218050",L,G,L,B,L,D,L,A,L,B
I,8708,695,"28584259",海之味有限公司,新北市,新北市樹林區俊英街１４２號２樓,"02-29097837",M,J,L,M,M,M,M,M,M,M
I,8708,696,"04470117",漢川貿易有限公司,台北巿,台北巿太原路１７５巷１９號,"02-25714283",L,M,K,M,K,M,K,M,K,M
I,8708,697,"52906028",翰華國際物流有限公司,臺北市,臺北市松山區南京東路４段１號８樓,"02-27186270#244",L,M,L,M,M,M,M,M,M,M
I,8708,698,"10885789",漢星工程行,高雄市,高雄市鳳山區南進三街３４－１號,"08-8880887",M,M,L,M,L,M,L,M,M,M
I,8708,699,"23482253",漢育工業股份有限公司,彰化縣,彰化縣鹿港鎮鹿工南五路２８號,"04-7811689",L,I,L,G,L,G,J,C,I,A
I,8708,700,"86315562",翰達實業有限公司,新北市,新北市板橋區四川路１段７５號２樓,"02-26807418",L,J,L,G,L,G,L,G,L,H
I,8708,701,"12633418",虹將空力技研有限公司,宜蘭縣,宜蘭縣五結鄉五濱路１段２２１號,"03-9903229",L,L,L,J,L,J,L,K,L,J
I,8708,702,"28729332",皇隆興業有限公司,桃園市,桃園市桃園區北埔路１７巷３８號１樓,"03-3249651",L,M,J,M,I,M,I,M,I,M
I,8708,703,"06696815",漢庭企業有限公司,高雄巿,高雄巿大寮區田單六街２６號,"07-7871299",L,M,L,M,L,M,L,M,L,L
I,8708,704,"53451242",豪宸科技有限公司,新北市,新北市汐止區福德一路３５１巷１１弄１號１樓,"02-26946925",L,M,L,M,L,M,L,M,L,M
I,8708,705,"27330172",浩鉦國際有限公司,臺北市,臺北市南港區成功路１段１７號,"02-26536309",L,L,L,L,L,L,L,L,L,L
I,8708,706,"54562604",豪大國際行銷有限公司,臺南市,臺南市白河區永安里新厝子８１號１樓　　,"06-6377088",K,M,K,M,K,M,L,M,L,M
I,8708,707,"22619528",好立實業有限公司,台北巿,台北巿德惠街１９８巷１５號１樓,"02-25951834",L,L,L,L,L,L,L,L,L,K
I,8708,708,"28356038",豪瑪有限公司,臺南市,臺南市新營區新東里東泰三街２１號１樓,"06-6377728",K,M,J,M,J,M,K,M,K,M
I,8708,709,"25074078",豪揚車業有限公司,新北市,新北市土城區中央路３段９９之６號,"02-22682970",L,M,L,M,L,M,L,M,L,M
I,8708,710,"28134254",好運道貿易有限公司,彰化縣,彰化縣彰化市彰南路４段４１３巷１２５號,"04-7383929",K,M,I,M,I,M,I,M,I,M
I,8708,711,"54638962",寶盛國際企業有限公司,高雄市,高雄市前金區大同一路２３０號１樓,"07-2414058",L,M,L,L,L,L,L,M,L,M
I,8708,712,"61838640",豪泰國際有限公司,臺中市,臺中市北屯區昌平路三段３６號１樓,"04-24213362",L,M,L,M,L,M,L,M,M,M
I,8708,713,"22164913",浩拓汽車材料有限公司,新北市,新北市汐止區大安街五六巷七弄一六號一樓,"02-86485771",L,K,L,J,L,J,L,J,L,J
I,8708,714,"54117359",禾康塑膠有限公司,彰化縣,彰化縣員林鎮崙雅里崙雅巷２弄２號,"04-8239484",L,M,K,L,L,K,M,K,M,K
I,8708,715,"80475416",合擎股份有限公司,新竹縣,新竹縣芎林鄉鹿寮坑１７６之２號,"03-5931188",L,F,L,A,L,A,L,A,L,D
I,8708,716,"54542299",賀瑋有限公司,彰化縣,彰化縣福興鄉三汴村番花路一段４２６號,"0932-571358",M,M,L,M,L,M,L,M,L,M
I,8708,717,"28695488",弘德國際重機械技術有限公司,彰化縣,彰化縣北斗鎮斗苑路二段６１１號　,"04-8872853",L,M,K,M,K,M,K,M,K,M
I,8708,718,"80175608",禾宏文化資訊有限公司,臺中市,臺中市北屯區松竹五路二段４１號,"04-24369368",L,M,L,M,L,M,K,M,L,M
I,8708,719,"22871542",凱仕貿易有限公司,臺北巿,臺北巿北投區吉利街１２３巷８弄１號１樓,"02-28932696",L,M,L,M,L,L,L,L,L,L
I,8708,720,"23392794",衡昌實業股份有限公司,臺中市,臺中市潭子區甘蔗里勝利五街十九號一樓,"",L,L,L,L,L,L,L,M,L,L
I,8708,721,"89655683",恆享股份有限公司,彰化縣,彰化縣伸港鄉全興村全興路４４之５號,"",M,J,L,H,M,H,M,H,L,J
I,8708,722,"22984709",亨福實業股份有限公司,臺北市,臺北市內湖區內湖路１段３９６號８樓之２,"037-583629",H,K,I,I,I,I,K,I,K,I
I,8708,723,"25034415",恆厚企業有限公司,新竹市,新竹市虎林街１５７巷１號２樓,"03-5381189",L,M,L,M,L,M,L,M,L,M
I,8708,724,"97031541",恆良企業有限公司,桃園市,桃園市觀音區坑尾里１３鄰８６之３號,"03-4734526",L,M,L,M,L,M,L,M,M,M
I,8708,725,"16691254",亨通國際開發股份有限公司,桃園市,桃園市中壢區定安路４號,"034-524101",G,D,A,A,C,A,B,A,C,A
